"unitid","institution name","year","C2009_A.CIP Code -  2000 Classification","CipTitle","C2009_A.First or Second Major","C2009_A.Award Level code","C2009_A_RV.Grand total","IDX_C"
"399869","Southern California Institute of Technology","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"399869","Southern California Institute of Technology","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","0","-2"
"399869","Southern California Institute of Technology","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","2","-2"
"399869","Southern California Institute of Technology","2009","'14'","Engineering.","First major","Award of at least 1 but less than 2 academic years","6","-2"
"399869","Southern California Institute of Technology","2009","'14'","Engineering.","First major","Associate's degree","1","-2"
"399869","Southern California Institute of Technology","2009","'14'","Engineering.","First major","Bachelor's degree","19","-2"
"399869","Southern California Institute of Technology","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"406006","University of Phoenix-Bay Area Campus","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","44","-2"
"406015","University of Phoenix-Southern California Campus","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","117","-2"
"409698","California State University-Monterey Bay","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","33","-2"
"409698","California State University-Monterey Bay","2009","'27'","Mathematics and statistics.","First major","Bachelor's degree","9","-2"
"409698","California State University-Monterey Bay","2009","'27'","Mathematics and statistics.","Second major","Bachelor's degree","1","-2"
"410502","The Art Institute of California-Argosy University Hollywood","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","0","-2"
"410502","The Art Institute of California-Argosy University Hollywood","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","2","-2"
"413848","ITT Technical Institute-Oxnard","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","13","-2"
"413848","ITT Technical Institute-Oxnard","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","10","-2"
"413848","ITT Technical Institute-Oxnard","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","58","-2"
"413848","ITT Technical Institute-Oxnard","2009","'15'","Engineering technologies/technicians.","First major","Bachelor's degree","4","-2"
"419509","University of Phoenix-Sacramento Valley Campus","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","28","-2"
"432533","The Art Institute of California-Argosy University Los Angeles","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","7","-2"
"432533","The Art Institute of California-Argosy University Los Angeles","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","34","-2"
"437219","ITT Technical Institute-Lathrop","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","68","-2"
"437219","ITT Technical Institute-Lathrop","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","15","-2"
"437219","ITT Technical Institute-Lathrop","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","75","-2"
"437219","ITT Technical Institute-Lathrop","2009","'15'","Engineering technologies/technicians.","First major","Bachelor's degree","10","-2"
"437848","Westwood College-Anaheim","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","0","-2"
"437848","Westwood College-Anaheim","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","46","-2"
"437848","Westwood College-Anaheim","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","5","-2"
"437936","Carrington College California-San Jose","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","24","-2"
"437936","Carrington College California-San Jose","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","0","-2"
"440484","Westwood College-Inland Empire","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","2","-2"
"440484","Westwood College-Inland Empire","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","37","-2"
"440484","Westwood College-Inland Empire","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","12","-2"
"441186","San Diego State University-Imperial Valley Campus","2009","'27'","Mathematics and statistics.","First major","Bachelor's degree","2","-2"
"441937","California State University-Channel Islands","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","10","-2"
"441937","California State University-Channel Islands","2009","'11'","Computer and information sciences and support services.","First major","Master's degree","2","-2"
